Algé2,Aly2
CF,Algé2
CF,Aly2
CF,Info2
His-s,Algé2
His-s,Aly2
His-s,CF
His-s,Info2
His-s,Tecw
Info2,Algé2
Info2,Aly2
Info2,CF
STRM,Algé2
STRM,Aly2
STRM,CF
STRM,Info2
STRM,StatD
STRM,Tecw
STRM,His-s
StatD,Algé2
StatD,Aly2
StatD,CF
StatD,His-s
StatD,Info2
StatD,Tecw
Tecw,CF
Tecw,Info2
Tecw,Algé2
Tecw,Aly2
